Symbols,Date,Adj Close,Close,High,Low,Open,Volume
EURGBP,2019-11-25,0.8576599955558777,0.8576599955558777,0.8583999872207642,0.852940022945404,0.8575000166893005,0.0
EURGBP,2019-11-26,0.8536800146102905,0.8536800146102905,0.8578699827194214,0.8531000018119812,0.8537999987602234,0.0
EURGBP,2019-11-27,0.8571000099182129,0.8571000099182129,0.8583099842071533,0.8529800176620483,0.8570799827575684,0.0
EURGBP,2019-11-28,0.851069986820221,0.851069986820221,0.8531200289726257,0.8500000238418579,0.8510800004005432,0.0
EURGBP,2019-11-29,0.8526999950408936,0.8526999950408936,0.8541100025177002,0.8514000177383423,0.8526899814605713,0.0
EURGBP,2019-12-02,0.8532800078392029,0.8532800078392029,0.8572999835014343,0.8515599966049194,0.8532800078392029,0.0
EURGBP,2019-12-03,0.8558300137519836,0.8558300137519836,0.8564000129699707,0.8512700200080872,0.855970025062561,0.0
EURGBP,2019-12-04,0.8525500297546387,0.8525500297546387,0.8529000282287598,0.8454800248146057,0.8525999784469604,0.0
EURGBP,2019-12-05,0.8453599810600281,0.8453599810600281,0.845550000667572,0.8430799841880798,0.8452100157737732,0.0
EURGBP,2019-12-06,0.8438799977302551,0.8438799977302551,0.8466200232505798,0.8420000076293945,0.8438400030136108,0.0
EURGBP,2019-12-09,0.8415399789810181,0.8415399789810181,0.8426700234413147,0.8393999934196472,0.8411700129508972,0.0
EURGBP,2019-12-10,0.8416299819946289,0.8416299819946289,0.8429099917411804,0.8402000069618225,0.8415499925613403,0.0
EURGBP,2019-12-11,0.8446999788284302,0.8446999788284302,0.8450999855995178,0.8410300016403198,0.844730019569397,0.0
EURGBP,2019-12-12,0.8433600068092346,0.8433600068092346,0.8489199876785278,0.8421599864959717,0.8433300256729126,0.0
EURGBP,2019-12-13,0.8300399780273438,0.8300399780273438,0.8384799957275391,0.8276000022888184,0.8297899961471558,0.0
EURGBP,2019-12-16,0.8330299854278564,0.8330299854278564,0.8363500237464905,0.8303999900817871,0.8329700231552124,0.0
EURGBP,2019-12-17,0.8390499949455261,0.8390499949455261,0.8509399890899658,0.8379999995231628,0.8390700221061707,0.0
EURGBP,2019-12-18,0.8497899770736694,0.8497899770736694,0.8516299724578857,0.8484500050544739,0.8497999906539917,0.0
EURGBP,2019-12-19,0.8493000268936157,0.8493000268936157,0.8553599715232849,0.8478400111198425,0.8494600057601929,0.0
EURGBP,2019-12-20,0.8544999957084656,0.8544999957084656,0.8547999858856201,0.847790002822876,0.8545699715614319,0.0
EURGBP,2019-12-23,0.8519499897956848,0.8519499897956848,0.8588700294494629,0.8505499958992004,0.8518999814987183,0.0
EURGBP,2019-12-24,0.8569899797439575,0.8569899797439575,0.857729971408844,0.8544600009918213,0.8568999767303467,0.0
EURGBP,2019-12-25,0.8569999933242798,0.8569999933242798,0.8607000112533569,0.8491299748420715,0.8569999933242798,0.0
EURGBP,2019-12-26,0.8553000092506409,0.8553000092506409,0.8554999828338623,0.8529000282287598,0.8551999926567078,0.0
EURGBP,2019-12-27,0.8537999987602234,0.8537999987602234,0.8563200235366821,0.8509500026702881,0.8536999821662903,0.0
EURGBP,2019-12-30,0.8540599942207336,0.8540599942207336,0.8555799722671509,0.8512799739837646,0.8540599942207336,0.0
EURGBP,2019-12-31,0.8542600274085999,0.8542600274085999,0.8547999858856201,0.8454399704933167,0.8541899919509888,0.0
EURGBP,2020-01-01,0.8461999893188477,0.8461999893188477,0.847100019454956,0.8312900066375732,0.8460999727249146,0.0
EURGBP,2020-01-02,0.8465700149536133,0.8465700149536133,0.8512499928474426,0.84579998254776,0.8466299772262573,0.0
EURGBP,2020-01-03,0.8495000004768372,0.8495000004768372,0.8542199730873108,0.8492000102996826,0.8496000170707703,0.0
EURGBP,2020-01-06,0.8532900214195251,0.8532900214195251,0.8543999791145325,0.8492699861526489,0.8532500267028809,0.0
EURGBP,2020-01-07,0.8499799966812134,0.8499799966812134,0.8526099920272827,0.8466600179672241,0.8499100208282471,0.0
EURGBP,2020-01-08,0.8505300283432007,0.8505300283432007,0.8514900207519531,0.84552001953125,0.8506900072097778,0.0
EURGBP,2020-01-09,0.8478999733924866,0.8478999733924866,0.8531799912452698,0.847000002861023,0.8479999899864197,0.0
EURGBP,2020-01-10,0.8499500155448914,0.8499500155448914,0.8515999913215637,0.8478999733924866,0.8499000072479248,0.0
EURGBP,2020-01-13,0.8521299958229065,0.8521299958229065,0.8581600189208984,0.852150022983551,0.8521599769592285,0.0
EURGBP,2020-01-14,0.8573200106620789,0.8573200106620789,0.8595399856567383,0.8546000123023987,0.8572400212287903,0.0
EURGBP,2020-01-15,0.8545200228691101,0.8545200228691101,0.8576700091362,0.8537999987602234,0.8545399904251099,0.0
EURGBP,2020-01-16,0.8550999760627747,0.8550999760627747,0.855929970741272,0.8509899973869324,0.8552200198173523,0.0
EURGBP,2020-01-17,0.8514000177383423,0.8514000177383423,0.8527699708938599,0.848800003528595,0.8517000079154968,0.0
EURGBP,2020-01-20,0.8529000282287598,0.8529000282287598,0.855180025100708,0.8519999980926514,0.8528900146484375,0.0
EURGBP,2020-01-21,0.8532000184059143,0.8532000184059143,0.8534899950027466,0.849560022354126,0.8532099723815918,0.0
EURGBP,2020-01-22,0.8496900200843811,0.8496900200843811,0.8500000238418579,0.8424000144004822,0.8495699763298035,0.0
EURGBP,2020-01-23,0.8440999984741211,0.8440999984741211,0.8454399704933167,0.84170001745224,0.8442000150680542,0.0
EURGBP,2020-01-24,0.8425899744033813,0.8425899744033813,0.8442500233650208,0.8396000266075134,0.8425700068473816,0.0
EURGBP,2020-01-27,0.8440200090408325,0.8440200090408325,0.8448799848556519,0.8409299850463867,0.8440999984741211,0.0
EURGBP,2020-01-28,0.8437100052833557,0.8437100052833557,0.8477299809455872,0.8432999849319458,0.84375,0.0
EURGBP,2020-01-29,0.8462399840354919,0.8462399840354919,0.846750020980835,0.8446999788284302,0.8464000225067139,0.0
EURGBP,2020-01-30,0.8457499742507935,0.8457499742507935,0.8486800193786621,0.8411399722099304,0.8457300066947937,0.0
EURGBP,2020-01-31,0.8427299857139587,0.8427299857139587,0.8427000045776367,0.8387399911880493,0.8427000045776367,0.0
EURGBP,2020-02-03,0.8412500023841858,0.8412500023841858,0.8506399989128113,0.840690016746521,0.8412399888038635,0.0
EURGBP,2020-02-04,0.8508999943733215,0.8508999943733215,0.8536199927330017,0.8467100262641907,0.8511000275611877,0.0
EURGBP,2020-02-05,0.8475800156593323,0.8475800156593323,0.8490599989891052,0.8428900241851807,0.8475099802017212,0.0
EURGBP,2020-02-06,0.8464000225067139,0.8464000225067139,0.8493800163269043,0.8461999893188477,0.8464000225067139,0.0
EURGBP,2020-02-07,0.8492000102996826,0.8492000102996826,0.8493000268936157,0.8461599946022034,0.8493000268936157,0.0
EURGBP,2020-02-10,0.8493099808692932,0.8493099808692932,0.8502799868583679,0.8442000150680542,0.8494099974632263,0.0
EURGBP,2020-02-11,0.8446599841117859,0.8446599841117859,0.8457900285720825,0.8420500159263611,0.8447200059890747,0.0
EURGBP,2020-02-12,0.8426799774169922,0.8426799774169922,0.8427500128746033,0.8391000032424927,0.8427500128746033,0.0
EURGBP,2020-02-13,0.8392900228500366,0.8392900228500366,0.8399199843406677,0.8296300172805786,0.8392699956893921,0.0
EURGBP,2020-02-14,0.8309000134468079,0.8309000134468079,0.8342599868774414,0.829800009727478,0.8310499787330627,0.0
EURGBP,2020-02-17,0.8305000066757202,0.8305000066757202,0.8334900140762329,0.830269992351532,0.8305500149726868,0.0
EURGBP,2020-02-18,0.8331300020217896,0.8331300020217896,0.8346899747848511,0.8281400203704834,0.8332200050354004,0.0
EURGBP,2020-02-19,0.830299973487854,0.830299973487854,0.8349000215530396,0.829509973526001,0.8303200006484985,0.0
EURGBP,2020-02-20,0.8363000154495239,0.8363000154495239,0.8414999842643738,0.8358799815177917,0.8362500071525574,0.0
EURGBP,2020-02-21,0.8373900055885315,0.8373900055885315,0.8384299874305725,0.8343300223350525,0.8374500274658203,0.0
EURGBP,2020-02-24,0.836679995059967,0.836679995059967,0.8402600288391113,0.8344699740409851,0.8368200063705444,0.0
EURGBP,2020-02-25,0.8391000032424927,0.8391000032424927,0.8400200009346008,0.8339400291442871,0.8393300175666809,0.0
EURGBP,2020-02-26,0.8366199731826782,0.8366199731826782,0.842930018901825,0.835640013217926,0.836679995059967,0.0
EURGBP,2020-02-27,0.8433200120925903,0.8433200120925903,0.8541799783706665,0.8433700203895569,0.8433700203895569,0.0
EURGBP,2020-02-28,0.8531500101089478,0.8531500101089478,0.8622099757194519,0.8522199988365173,0.8530300259590149,0.0
EURGBP,2020-03-02,0.8628399968147278,0.8628399968147278,0.8736299872398376,0.8593900203704834,0.8630399703979492,0.0
EURGBP,2020-03-03,0.8727499842643738,0.8727499842643738,0.8737900257110596,0.8682100176811218,0.8728899955749512,0.0
EURGBP,2020-03-04,0.8716999888420105,0.8716999888420105,0.8743600249290466,0.8661400079727173,0.871749997138977,0.0
EURGBP,2020-03-05,0.8652700185775757,0.8652700185775757,0.8677200078964233,0.8622099757194519,0.8652600049972534,0.0
EURGBP,2020-03-06,0.8666200041770935,0.8666200041770935,0.8716199994087219,0.8651000261306763,0.8665300011634827,0.0
EURGBP,2020-03-09,0.869159996509552,0.869159996509552,0.8761799931526184,0.8656399846076965,0.8693000078201294,0.0
EURGBP,2020-03-10,0.871749997138977,0.871749997138977,0.8769199848175049,0.8681600093841553,0.8716700077056885,0.0
EURGBP,2020-03-11,0.8766599893569946,0.8766599893569946,0.8827300071716309,0.8715599775314331,0.8766199946403503,0.0
EURGBP,2020-03-12,0.8784499764442444,0.8784499764442444,0.891040027141571,0.8780800104141235,0.8784199953079224,0.0
EURGBP,2020-03-13,0.8897299766540527,0.8897299766540527,0.8938000202178955,0.8844000101089478,0.8893600106239319,0.0
EURGBP,2020-03-16,0.8993200063705444,0.8993200063705444,0.9132000207901001,0.8988900184631348,0.8997300267219543,0.0
EURGBP,2020-03-17,0.9099000096321106,0.9099000096321106,0.9136499762535095,0.9065300226211548,0.9097800254821777,0.0
EURGBP,2020-03-18,0.9086099863052368,0.9086099863052368,0.9267699718475342,0.9067000150680542,0.9091299772262573,0.0
EURGBP,2020-03-19,0.9424999952316284,0.9424999952316284,0.9494100213050842,0.9127600193023682,0.942300021648407,0.0
EURGBP,2020-03-20,0.9269700050354004,0.9269700050354004,0.9279000163078308,0.9001700282096863,0.9269400238990784,0.0
EURGBP,2020-03-23,0.919920027256012,0.919920027256012,0.9369900226593018,0.9165700078010559,0.920490026473999,0.0
EURGBP,2020-03-24,0.9282600283622742,0.9282600283622742,0.9323499798774719,0.9152899980545044,0.9279900193214417,0.0
EURGBP,2020-03-25,0.916159987449646,0.916159987449646,0.9270600080490112,0.9058200120925903,0.9159200191497803,0.0
EURGBP,2020-03-26,0.9187600016593933,0.9187600016593933,0.9222699999809265,0.9081400036811829,0.9188299775123596,0.0
EURGBP,2020-03-27,0.905460000038147,0.905460000038147,0.9071000218391418,0.8920300006866455,0.9058600068092346,0.0
EURGBP,2020-03-29,0.8943600058555603,0.8943600058555603,0.89860999584198,0.8873999714851379,0.8939200043678284,0.0
EURGBP,2020-03-30,0.8914200067520142,0.8914200067520142,0.8963099718093872,0.881659984588623,0.8916699886322021,0.0
EURGBP,2020-03-31,0.8886100053787231,0.8886100053787231,0.8909000158309937,0.8788300156593323,0.8884999752044678,0.0
EURGBP,2020-04-01,0.8845000267028809,0.8845000267028809,0.8843899965286255,0.8758000135421753,0.8843899965286255,0.0
EURGBP,2020-04-02,0.875029981136322,0.875029981136322,0.8833799958229065,0.8741400241851807,0.8749600052833557,0.0
EURGBP,2020-04-05,0.8842700123786926,0.8842700123786926,0.8853600025177002,0.8763399720191956,0.8843700289726257,0.0
EURGBP,2020-04-06,0.8823599815368652,0.8823599815368652,0.8855999708175659,0.8800399899482727,0.8828399777412415,0.0
EURGBP,2020-04-07,0.8829200267791748,0.8829200267791748,0.8831899762153625,0.8755699992179871,0.8830199837684631,0.0
EURGBP,2020-04-08,0.8765000104904175,0.8765000104904175,0.8782600164413452,0.8729000091552734,0.8764100074768066,0.0
EURGBP,2020-04-09,0.8768699765205383,0.8768699765205383,0.8784300088882446,0.8750600218772888,0.876579999923706,0.0
EURGBP,2020-04-12,0.8772500157356262,0.8772500157356262,0.8777099847793579,0.8705800175666809,0.8772900104522705,0.0
EURGBP,2020-04-13,0.871999979019165,0.871999979019165,0.8738399744033813,0.8682900071144104,0.8720700144767761,0.0
EURGBP,2020-04-14,0.869949996471405,0.869949996471405,0.8744400143623352,0.8697299957275391,0.8699399828910828,0.0
EURGBP,2020-04-15,0.8708000183105469,0.8708000183105469,0.8727999925613403,0.8697299957275391,0.8707900047302246,0.0
EURGBP,2020-04-16,0.8695999979972839,0.8695999979972839,0.8720600008964539,0.8684399724006653,0.8695200085639954,0.0
EURGBP,2020-04-19,0.8701599836349487,0.8701599836349487,0.8741000294685364,0.8698099851608276,0.8700600266456604,0.0
EURGBP,2020-04-20,0.873199999332428,0.873199999332428,0.8850499987602234,0.8726000189781189,0.8730400204658508,0.0
EURGBP,2020-04-21,0.8826000094413757,0.8826000094413757,0.8835999965667725,0.8776800036430359,0.8823999762535095,0.0
EURGBP,2020-04-22,0.8769000172615051,0.8769000172615051,0.8776000142097473,0.8709400296211243,0.8769599795341492,0.0
EURGBP,2020-04-23,0.8722000122070312,0.8722000122070312,0.8767899870872498,0.8711000084877014,0.8722699880599976,0.0
EURGBP,2020-04-26,0.8749899864196777,0.8749899864196777,0.8748800158500671,0.8712900280952454,0.8748000264167786,0.0
EURGBP,2020-04-27,0.8713099956512451,0.8713099956512451,0.8723599910736084,0.868939995765686,0.8712999820709229,0.0
EURGBP,2020-04-28,0.8711100220680237,0.8711100220680237,0.8753799796104431,0.8693000078201294,0.8711000084877014,0.0
EURGBP,2020-04-29,0.8720800280570984,0.8720800280570984,0.8739799857139587,0.8671200275421143,0.872219979763031,0.0
EURGBP,2020-04-30,0.8698700070381165,0.8698700070381165,0.8793200254440308,0.8698099851608276,0.8699100017547607,0.0
EURGBP,2020-05-03,0.8799300193786621,0.8799300193786621,0.8813999891281128,0.8773000240325928,0.8795999884605408,0.0
EURGBP,2020-05-04,0.8760600090026855,0.8760600090026855,0.8759199976921082,0.8691499829292297,0.8759199976921082,0.0
EURGBP,2020-05-05,0.8710100054740906,0.8710100054740906,0.8755000233650208,0.8698499798774719,0.8709499835968018,0.0
EURGBP,2020-05-06,0.8760200142860413,0.8760200142860413,0.8789100050926208,0.8708999752998352,0.8760600090026855,0.0
EURGBP,2020-05-07,0.8755900263786316,0.8755900263786316,0.8764600157737732,0.8713899850845337,0.8758999705314636,0.0
EURGBP,2020-05-10,0.8727999925613403,0.8727999925613403,0.8803300261497498,0.8721799850463867,0.8727399706840515,0.0
EURGBP,2020-05-11,0.8766000270843506,0.8766000270843506,0.8834900259971619,0.8759499788284302,0.8764399886131287,0.0
EURGBP,2020-05-12,0.8851400017738342,0.8851400017738342,0.8876000046730042,0.8808299899101257,0.8850799798965454,0.0
EURGBP,2020-05-13,0.8839700222015381,0.8839700222015381,0.8869400024414062,0.8832700252532959,0.884090006351471,0.0
EURGBP,2020-05-14,0.883400022983551,0.883400022983551,0.8932399749755859,0.8829399943351746,0.8832399845123291,0.0
EURGBP,2020-05-17,0.8951500058174133,0.8951500058174133,0.8952800035476685,0.8895699977874756,0.8951299786567688,0.0
EURGBP,2020-05-18,0.8946099877357483,0.8946099877357483,0.8956599831581116,0.8916699886322021,0.8945099711418152,0.0
EURGBP,2020-05-19,0.891480028629303,0.891480028629303,0.8968300223350525,0.8910999894142151,0.8914200067520142,0.0
EURGBP,2020-05-20,0.8970999717712402,0.8970999717712402,0.8999300003051758,0.8946400284767151,0.8973199725151062,0.0
EURGBP,2020-05-21,0.8957700133323669,0.8957700133323669,0.8969900012016296,0.893060028553009,0.8957499861717224,0.0
EURGBP,2020-05-24,0.895110011100769,0.895110011100769,0.8953999876976013,0.8927000164985657,0.8950999975204468,0.0
EURGBP,2020-05-25,0.8933799862861633,0.8933799862861633,0.8940100073814392,0.8881999850273132,0.8934199810028076,0.0
EURGBP,2020-05-26,0.8901000022888184,0.8901000022888184,0.8992499709129333,0.8888599872589111,0.8901000022888184,0.0
EURGBP,2020-05-27,0.8981900215148926,0.8981900215148926,0.8993600010871887,0.8963599801063538,0.8981900215148926,0.0
EURGBP,2020-05-28,0.8991100192070007,0.8991100192070007,0.9052500128746033,0.8979700207710266,0.8991699814796448,0.0
EURGBP,2020-05-31,0.9003700017929077,0.9003700017929077,0.9002199769020081,0.8917999863624573,0.9002199769020081,0.0
EURGBP,2020-06-01,0.8909500241279602,0.8909500241279602,0.891979992389679,0.8866000175476074,0.8907999992370605,0.0
EURGBP,2020-06-02,0.8890500068664551,0.8890500068664551,0.8930500149726868,0.8878300189971924,0.88919997215271,0.0
EURGBP,2020-06-03,0.8933600187301636,0.8933600187301636,0.9004499912261963,0.8930000066757202,0.8934199810028076,0.0
EURGBP,2020-06-04,0.8989899754524231,0.8989899754524231,0.9003099799156189,0.888670027256012,0.8994600176811218,0.0
EURGBP,2020-06-07,0.8894400000572205,0.8894400000572205,0.892769992351532,0.8880000114440918,0.8898299932479858,0.0
EURGBP,2020-06-08,0.8876799941062927,0.8876799941062927,0.8936700224876404,0.8866000175476074,0.8875799775123596,0.0
EURGBP,2020-06-09,0.891480028629303,0.891480028629303,0.8920000195503235,0.8883900046348572,0.8915799856185913,0.0
EURGBP,2020-06-10,0.8941400051116943,0.8941400051116943,0.9006500244140625,0.8932999968528748,0.8941199779510498,0.0
EURGBP,2020-06-11,0.8977000117301941,0.8977000117301941,0.8991199731826782,0.8948500156402588,0.8976699709892273,0.0
EURGBP,2020-06-14,0.8994500041007996,0.8994500041007996,0.9024099707603455,0.8960999846458435,0.8993800282478333,0.0
EURGBP,2020-06-15,0.8970000147819519,0.8970000147819519,0.8979799747467041,0.8913000226020813,0.897059977054596,0.0
EURGBP,2020-06-16,0.895110011100769,0.895110011100769,0.8988699913024902,0.8939599990844727,0.8951399922370911,0.0
EURGBP,2020-06-17,0.895579993724823,0.895579993724823,0.9040899872779846,0.8952000141143799,0.8955299854278564,0.0
EURGBP,2020-06-18,0.9018999934196472,0.9018999934196472,0.9071800112724304,0.9006999731063843,0.9017500281333923,0.0
EURGBP,2020-06-21,0.9051399827003479,0.9051399827003479,0.9059100151062012,0.9020000100135803,0.9053300023078918,0.0
EURGBP,2020-06-22,0.902209997177124,0.902209997177124,0.9077900052070618,0.901889979839325,0.9021400213241577,0.0
EURGBP,2020-06-23,0.9031400084495544,0.9031400084495544,0.9073299765586853,0.9016799926757812,0.9030299782752991,0.0
EURGBP,2020-06-24,0.9062899947166443,0.9062899947166443,0.9063699841499329,0.9000999927520752,0.9061899781227112,0.0
EURGBP,2020-06-25,0.9029399752616882,0.9029399752616882,0.9096599817276001,0.902400016784668,0.902970016002655,0.0
EURGBP,2020-06-28,0.9093000292778015,0.9093000292778015,0.9174299836158752,0.9083999991416931,0.9094300270080566,0.0
EURGBP,2020-06-29,0.9135599732398987,0.9135599732398987,0.9144300222396851,0.908050000667572,0.9136000275611877,0.0
EURGBP,2020-06-30,0.9065999984741211,0.9065999984741211,0.9078500270843506,0.9020900130271912,0.9065899848937988,0.0
EURGBP,2020-07-01,0.9025999903678894,0.9025999903678894,0.9031000137329102,0.9003400206565857,0.9025099873542786,0.0
EURGBP,2020-07-02,0.901390016078949,0.901390016078949,0.9028499722480774,0.9003999829292297,0.9013699889183044,0.0
EURGBP,2020-07-05,0.9014899730682373,0.9014899730682373,0.906719982624054,0.9013400077819824,0.901449978351593,0.0
EURGBP,2020-07-06,0.9052900075912476,0.9052900075912476,0.9054800271987915,0.8967199921607971,0.9051600098609924,0.0
EURGBP,2020-07-07,0.8988999724388123,0.8988999724388123,0.9009299874305725,0.8974199891090393,0.8990200161933899,0.0
EURGBP,2020-07-08,0.8987799882888794,0.8987799882888794,0.8999900221824646,0.8945000171661377,0.8986600041389465,0.0
EURGBP,2020-07-09,0.8954300284385681,0.8954300284385681,0.8968799710273743,0.8938000202178955,0.8952100276947021,0.0
EURGBP,2020-07-12,0.8956000208854675,0.8956000208854675,0.9012399911880493,0.8944900035858154,0.8953999876976013,0.0
EURGBP,2020-07-13,0.9038199782371521,0.9038199782371521,0.9111999869346619,0.9032999873161316,0.9039899706840515,0.0
EURGBP,2020-07-14,0.9077699780464172,0.9077699780464172,0.907800018787384,0.9043999910354614,0.9076399803161621,0.0
EURGBP,2020-07-15,0.9066900014877319,0.9066900014877319,0.9094099998474121,0.9055799841880798,0.9067800045013428,0.0
EURGBP,2020-07-16,0.9067000150680542,0.9067000150680542,0.9134299755096436,0.9056000113487244,0.9065399765968323,0.0
EURGBP,2020-07-19,0.9101499915122986,0.9101499915122986,0.9136599898338318,0.9031800031661987,0.9100099802017212,0.0
EURGBP,2020-07-20,0.9047999978065491,0.9047999978065491,0.9047999978065491,0.9000700116157532,0.9047999978065491,0.0
EURGBP,2020-07-21,0.9059500098228455,0.9059500098228455,0.9136099815368652,0.9050999879837036,0.9057599902153015,0.0
EURGBP,2020-07-22,0.9085100293159485,0.9085100293159485,0.9122999906539917,0.90829998254776,0.9085000157356262,0.0
EURGBP,2020-07-23,0.9108099937438965,0.9108099937438965,0.9123299717903137,0.9085500240325928,0.9107400178909302,0.0
EURGBP,2020-07-26,0.910610020160675,0.910610020160675,0.9147899746894836,0.9100800156593323,0.9104200005531311,0.0
EURGBP,2020-07-27,0.9130300283432007,0.9130300283432007,0.9133399724960327,0.9057700037956238,0.912880003452301,0.0
EURGBP,2020-07-28,0.9066799879074097,0.9066799879074097,0.9086999893188477,0.9035199880599976,0.9064000248908997,0.0
EURGBP,2020-07-29,0.9075700044631958,0.9075700044631958,0.9078099727630615,0.9017500281333923,0.9076499938964844,0.0
EURGBP,2020-07-30,0.904990017414093,0.904990017414093,0.9061999917030334,0.8981500267982483,0.9051100015640259,0.0
EURGBP,2020-08-02,0.8992300033569336,0.8992300033569336,0.901419997215271,0.8982300162315369,0.8992999792098999,0.0
EURGBP,2020-08-03,0.8992999792098999,0.8992999792098999,0.9039099812507629,0.8991000056266785,0.8991199731826782,0.0
EURGBP,2020-08-04,0.9028400182723999,0.9028400182723999,0.9057599902153015,0.9011800289154053,0.9027500152587891,0.0
EURGBP,2020-08-05,0.904420018196106,0.904420018196106,0.9052299857139587,0.8985000252723694,0.9043599963188171,0.0
EURGBP,2020-08-06,0.9037500023841858,0.9037500023841858,0.9041000008583069,0.9017300009727478,0.9039700031280518,0.0
EURGBP,2020-08-09,0.9026399850845337,0.9026399850845337,0.9028099775314331,0.8978999853134155,0.9025899767875671,0.0
EURGBP,2020-08-10,0.8975399732589722,0.8975399732589722,0.9008200168609619,0.8969399929046631,0.8977000117301941,0.0
EURGBP,2020-08-11,0.8992499709129333,0.8992499709129333,0.905239999294281,0.8988999724388123,0.8990600109100342,0.0
EURGBP,2020-08-12,0.9039300084114075,0.9039300084114075,0.9051300287246704,0.9030699729919434,0.9040499925613403,0.0
EURGBP,2020-08-13,0.9039999842643738,0.9039999842643738,0.9048200249671936,0.9002500176429749,0.9039999842643738,0.0
EURGBP,2020-08-16,0.9043999910354614,0.9043999910354614,0.9070000052452087,0.9035099744796753,0.9043099880218506,0.0
EURGBP,2020-08-17,0.9059000015258789,0.9059000015258789,0.9060999751091003,0.9014300107955933,0.9059299826622009,0.0
EURGBP,2020-08-18,0.9014000296592712,0.9014000296592712,0.9042800068855286,0.9002900123596191,0.901419997215271,0.0
EURGBP,2020-08-19,0.9034000039100647,0.9034000039100647,0.9067500233650208,0.8992099761962891,0.9033799767494202,0.0
EURGBP,2020-08-20,0.8977000117301941,0.8977000117301941,0.9013400077819824,0.8943899869918823,0.8978099822998047,0.0
EURGBP,2020-08-23,0.9009600281715393,0.9009600281715393,0.9041100144386292,0.9001799821853638,0.9011300206184387,0.0
EURGBP,2020-08-24,0.902239978313446,0.902239978313446,0.9035999774932861,0.8984900116920471,0.9021599888801575,0.0
EURGBP,2020-08-25,0.8998000025749207,0.8998000025749207,0.9003000259399414,0.8946999907493591,0.8998600244522095,0.0
EURGBP,2020-08-26,0.8955000042915344,0.8955000042915344,0.8963800072669983,0.8928700089454651,0.8951600193977356,0.0
EURGBP,2020-08-27,0.8950999975204468,0.8950999975204468,0.8973600268363953,0.8910999894142151,0.8955100178718567,0.0
EURGBP,2020-08-30,0.8922899961471558,0.8922899961471558,0.8965700268745422,0.8916000127792358,0.8922100067138672,0.0
EURGBP,2020-08-31,0.8932899832725525,0.8932899832725525,0.8944200277328491,0.8888900279998779,0.8932700157165527,0.0
EURGBP,2020-09-01,0.889769971370697,0.889769971370697,0.8906000256538391,0.8873900175094604,0.8896899819374084,0.0
EURGBP,2020-09-02,0.8873400092124939,0.8873400092124939,0.892300009727478,0.8865000009536743,0.8873500227928162,0.0
EURGBP,2020-09-03,0.8926500082015991,0.8926500082015991,0.8950799703598022,0.8902699947357178,0.8926799893379211,0.0
EURGBP,2020-09-06,0.8933799862861633,0.8933799862861633,0.8992300033569336,0.8929499983787537,0.8933600187301636,0.0
EURGBP,2020-09-07,0.8979600071907043,0.8979600071907043,0.9054200053215027,0.8973000049591064,0.8978999853134155,0.0
EURGBP,2020-09-08,0.9074000120162964,0.9074000120162964,0.9129899740219116,0.9074900150299072,0.9075000286102295,0.0
EURGBP,2020-09-09,0.9080100059509277,0.9080100059509277,0.9247599840164185,0.907800018787384,0.9080700278282166,0.0
EURGBP,2020-09-10,0.9231500029563904,0.9231500029563904,0.9290000200271606,0.9212499856948853,0.9230899810791016,0.0
EURGBP,2020-09-13,0.9244800209999084,0.9244800209999084,0.9250199794769287,0.9202200174331665,0.9244999885559082,0.0
EURGBP,2020-09-14,0.9235600233078003,0.9235600233078003,0.9257699847221375,0.9190099835395813,0.9236900210380554,0.0
EURGBP,2020-09-15,0.919189989566803,0.919189989566803,0.9206100106239319,0.9094600081443787,0.919160008430481,0.0
EURGBP,2020-09-16,0.9107199907302856,0.9107199907302856,0.9168300032615662,0.9082099795341492,0.9106900095939636,0.0
EURGBP,2020-09-17,0.913100004196167,0.913100004196167,0.916130006313324,0.9114900231361389,0.9128000140190125,0.0
EURGBP,2020-09-20,0.915880024433136,0.915880024433136,0.9196100234985352,0.9148300290107727,0.9157999753952026,0.0
EURGBP,2020-09-21,0.9175999760627747,0.9175999760627747,0.9216499924659729,0.9143400192260742,0.9176300168037415,0.0
EURGBP,2020-09-22,0.9186000227928162,0.9186000227928162,0.9216799736022949,0.9138000011444092,0.9186300039291382,0.0
EURGBP,2020-09-23,0.9162999987602234,0.9162999987602234,0.9179900288581848,0.9116899967193604,0.916920006275177,0.0
EURGBP,2020-09-24,0.9150500297546387,0.9150500297546387,0.9165400266647339,0.9119600057601929,0.9150400161743164,0.0
EURGBP,2020-09-27,0.9113699793815613,0.9113699793815613,0.9116700291633606,0.9028499722480774,0.9114000201225281,0.0
EURGBP,2020-09-28,0.9071400165557861,0.9071400165557861,0.9143000245094299,0.9064000248908997,0.9071000218391418,0.0
EURGBP,2020-09-29,0.9126399755477905,0.9126399755477905,0.9154999852180481,0.9067299962043762,0.9127200245857239,0.0
EURGBP,2020-09-30,0.9071900248527527,0.9071900248527527,0.9154000282287598,0.9061999917030334,0.9070799946784973,0.0
EURGBP,2020-10-01,0.9113699793815613,0.9113699793815613,0.9121699929237366,0.9044100046157837,0.9113600254058838,0.0
EURGBP,2020-10-04,0.9063100218772888,0.9063100218772888,0.9089400172233582,0.9053000211715698,0.9064800143241882,0.0
EURGBP,2020-10-05,0.9074000120162964,0.9074000120162964,0.9124100208282471,0.9060400128364563,0.9072700142860413,0.0
